sentence 1,sentence 2,score,predicted score,loss
"A female child in a white, long-sleeved shirt is kneeling on a couch, laughing as her hair is sticking up.",A child yells angrily at her mother.,0,0.783245325088501,1.1481657028198242
Very young boy is standing outside near a water fountain that is built into the ground and is squirting water.,The boy is standing near a water fountain.,2,1.2220966815948486,0.6857443451881409
Female in a pink tutu and pink boxing gloves performing in a chained off area.,A female in a chained off area.,2,1.6091099977493286,0.2805173397064209
A old man sells hardware parts on a dirty sidewalk.,The man is outside.,2,1.4058533906936646,0.5888844728469849
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building.",A man can is on the phone.,2,0.8092936277389526,1.0219486951828003
A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.,The girl sitting on the bench is next to another girl.,2,0.8558281064033508,2.130979537963867
Businessman walking as two arrows point to him.,A guy is jogging in a sweatsuit.,0,1.1794862747192383,1.2477768659591675
"Woman in a blue dress and carrying a black purse, rides a scooter down the street.",the girl is wearing a black dress and a blue purse,0,0.6371133923530579,0.5082835555076599
"Group of people standing on a snow covered ground, some are holding brooms, there is a dog with the group.",Group of people standing on a snow covered ground after a blizzard ready to sweep off the buried cars while a dog is nearby.,1,0.9082858562469482,0.7796447277069092
A person in a red hat with a huge backpack going hiking.,The person might be going on an adventure.,1,0.8529375791549683,0.7659284472465515
A blue truck is driving on a desert road carrying several people and lots of assorted cargo.,A huge truck driving,0,0.79605633020401,0.656342625617981
A young boy and an adult man looking at ducks in a pond.,People watch ducks in a pond.,2,1.58999764919281,0.3855520486831665
A small girl is unwrapping a green present with toys strewn around.,It's Christmas,1,0.6896448135375977,0.9896249771118164
A man with a red beard and mustache is smiling and wearing a hat crocheted with green yarn and Miller beer cans., A man with a red beard and mustache.,2,1.0731563568115234,1.2082175016403198
A man in a wheelchair is being pushed towards a monk.,The person can not walk.,2,1.3327021598815918,0.58854740858078
"Two men on stilts and a woman twirling a ribbon, lead a festive parade along the streets, while a woman looks on from her window.",Three people are on a parade float.,1,1.1345977783203125,1.0167168378829956
A big dog catches a ball on his nose,A puppy is rolling on the ground,0,1.0833306312561035,0.956357479095459
A young boy wearing safety swimming gear and goggles is in a pool.,A child wears water wings while swimming.,1,0.7481809258460999,1.331283688545227
A woman in a white dress walking down the street with a woman in a purple shirt crossing the street.,The women know eachother.,1,0.9403373003005981,0.3473840653896332
The man white purple and white polka-dotted shirts is eating and looking to his right while the woman behind him has a confused look on her face.,A person is jumping out of a plane.,0,1.2755212783813477,1.5445531606674194
A man holding a briefcase on a subway.,A man is going to work on a subway.,1,1.4241523742675781,0.9853860139846802
A woman in a headscarf sitting in front of a loom.,a woman is sitting,2,0.9320752024650574,1.0609169006347656
A boy dressed in a dark shirt carries a blue bag over his shoulder and a green pail.,A boy is sitting still.,0,1.0079864263534546,0.7764285206794739
A young girl wearing yellow shorts and a white tank top using a cane pole to fish at a small pond.,A girl is fishing in the a pond in the summertime.,1,0.6874477863311768,1.0987125635147095
Several people in blue scrubs and one in a skirt and black blouse.,There are people at the hospital.,1,0.7146156430244446,2.6744956970214844
A car is loaded with items on the top.,The car is a convertible.,0,0.8999772071838379,1.1437495946884155
People walk and bicycle down an alley between white buildings with blue trim.,People walk by a train.,0,1.055221438407898,1.2513048648834229
A man in black reading a book for a group of people.,The man is reading.,2,1.2663772106170654,0.5816009640693665
Men sitting on the side of a brick road.,men are talking on the side of the road,1,1.031141996383667,1.4276931285858154
"A man is taking a scenic photo of mountains while framing the foreground with low-growth, colorful brush.",There is a person taking a picture.,2,1.558294653892517,0.2857404351234436
A band playing with fans watching.,Fans watch a hard rock band play,1,0.8556761741638184,0.6549037098884583
A choir of youths are singing.,the children are singing at home,0,0.3418191075325012,0.31099164485931396
The man in the sailor suit is holding literature.,A man is holding literature.,2,1.8167943954467773,0.13192076981067657
A group of kids is splashing in deep water nearby a rock formation.,The kids are in deep water,2,1.0647519826889038,1.024170994758606
A dog begins to climb a brick staircase near plants.,The dog is eating the plants.,0,0.8548033237457275,0.996217668056488
A man takes a nap on the sidewalk in a busy city.,People are walking by a man sleeping on the sidewalk.,1,0.8920413255691528,1.6178737878799438
Two people walk up to a brick building with a colorful mural on its side.,Two people walking toward a brick building with their mural on its side.,2,1.365877628326416,0.5856631398200989
A man with a fist shares his ego with another man in a brown shirt.,The men are sharing ice cream.,0,0.8136770725250244,0.7777853608131409
"This mother and her daughter and granddaughter are having car trouble, and the poor little girl looks hot out in the heat.","The mother, daughter, and granddaughter are out in the middle of the day.",1,0.8599330186843872,0.570773720741272
A little girl is jumping over a yellow rope.,A girl practices for a jump rope competition.,1,0.9544801712036133,0.3409655690193176
"A woman doing gymnastics, she is using the balance beam",A woman is doing a handstand on the balance beam.,1,0.6577920913696289,1.0018067359924316
Young children and parents splashing around a public fountain.,There are families playing in a fountain at the park,1,0.56357342004776,1.142637014389038
Group of children listening to security guard.,The children are sleep outside.,0,1.5639169216156006,1.9696472883224487
A woman in a poky dot jacket jumping in the snow with shopping bags on both of her wrists a city.,A lady in a polka dot jacket jumping in the snow with shopping bags on both of her wrists a city.,2,1.4014511108398438,0.6512795090675354
"Two men are playing basketball, and one man is making a shot.",The men are on different teams.,1,0.758963942527771,0.7248251438140869
Two girls are playing in the snow and throwing snowballs.,The snowballs are from fresh snow.,1,1.0547136068344116,0.5822566747665405
Three kids perform a skit about camping.,Five adults went camping.,0,1.6630241870880127,2.191725969314575
The dogs run a race at the track.,Dogs are chasing bunnies in a field.,0,0.9074270725250244,0.7011367678642273
A gas station and a car on fire.,A car sets a gas station on fire.,1,1.2949587106704712,1.6942745447158813
People are sitting in a cheery Mexican restaurant.,People are ready to order Chinese food,0,1.2160582542419434,1.794203758239746
Two older males sitting together on a river boat tour.,Two males are riding a boat,2,1.0016437768936157,0.9385378360748291
Man dressed in business casual attire playing the saxophone with the rest of a band.,Man dressed in business casual attire playing the tenor saxophone with the rest of a band.,1,1.471107840538025,0.8736989498138428
A mom and her boy are riding in a bumper car.,The mom is letting the boy steer the bumpercar,1,0.6800517439842224,0.7169610857963562
An elderly woman wearing a skirt is picking out vegetables at a local market.,This woman is at an outdoor farmer's market.,0,1.2754507064819336,1.4714744091033936
"Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink.",Hockey players are standing on the ice rink.,2,0.9676456451416016,1.073576807975769
An older man indulging in a bottle of amber liquid.,An older man is drinking beer from a bottle.,1,0.5646263957023621,0.9556207656860352
A young boy wearing an orange uniform stands on the field near a colorful ball.,A boy is with a soccer ball.,1,1.661669135093689,2.401916742324829
A female belly dancer dressed in blue and orange performs a folding fan dance with two men providing the music behind her; they are using a guitar and drums.,A female belly dancer is performing in front of an audience with 2 males behind her supplying music.,1,1.043513298034668,0.6726569533348083
